city,state_name_x,state_id,county,lat,lng,city_population,county_fips,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,size_feature,diversity_feature,education_feature,wealth_feature,home_price_feature,urban_feature,political_feature,weather_feature,covid_feature,profession_feature,transportation_feature,poverty_feature,age_feature,clusterId
Fort Collins,Colorado,CO,Larimer County,0.666265058,-0.408523146,0.007563994,-0.9031681359999999,-0.540187637,-0.291722484,0.7317812440000001,-0.7317812440000001,-0.64418314,1.384016502,-0.92139951,0.028569297,-0.7151238259999999,-0.256971364,1.4051589519999999,-0.45858005,-1.218166967,-0.7179301240000001,0.736193992,-0.25562530899999997,-0.677999903,-0.110729896,-0.8293154,-0.25354767300000003,-0.380950392,-0.46359361299999996,0.010588841000000002,2.6218122530000003,1.680498099,-0.824131348,0.799031811,0.16221718,0.652987536,0.149918469,0.980450116,0.240985156,0.569966923,-0.640962149,-1.472243851,-0.974185898,-0.486144939,-1.822478875,-0.909407605,-2.1019455380000003,-1.497052,-0.53787768,-1.071415303,0.31770065399999997,0.119346091,-0.71308046,-1.494315957,-1.270362864,-1.288087865,-0.673386936,0.483991812,0.660507127,0.149644076,-0.397647959,-0.417353553,-1.094516698,0.007563994,-1.5799130719999999,1.562512744,0.240985156,-1.094516698,0.660507127,-0.397647959,-1.497052,-1.524218134,-0.824131348,-0.380087922,-1.046014714,-0.169721874,4
Loveland,Colorado,CO,Larimer County,0.641535808,-0.40832838,-0.218243451,-0.9031681359999999,-0.540187637,-0.44841324,0.7317812440000001,-0.7317812440000001,-0.64418314,1.384016502,-0.92139951,0.028569297,-0.7151238259999999,-0.256971364,1.4051589519999999,-0.45858005,-1.218166967,-0.7179301240000001,0.736193992,-0.25562530899999997,-0.677999903,-0.110729896,-0.8293154,-0.25354767300000003,-0.380950392,-0.46359361299999996,0.010588841000000002,2.6218122530000003,1.680498099,-0.824131348,0.799031811,0.16221718,0.652987536,0.149918469,0.980450116,0.240985156,0.569966923,-0.640962149,0.420148549,-0.42452752200000005,-0.6277540770000001,-1.822478875,-0.909407605,-2.1019455380000003,-1.497052,-0.53787768,-1.071415303,0.31770065399999997,0.119346091,-0.71308046,-1.494315957,-1.270362864,-1.288087865,-0.673386936,0.483991812,0.660507127,0.149644076,-0.397647959,-0.365820164,-1.094516698,-0.218243451,-1.5799130719999999,1.562512744,0.240985156,-1.094516698,0.660507127,-0.397647959,-1.497052,0.297632619,-0.824131348,-0.380087922,-1.046014714,-0.169721874,4
Springfield,Missouri,MO,Greene County,0.034180153,0.286378148,0.001728876,0.328128743,-0.5592174360000001,-0.507172274,-0.519516483,0.519516483,-1.066223647,1.631683431,-0.7232703509999999,-0.051860732,-0.729918472,-0.256971364,1.470596077,0.82341142,0.249806133,-0.8781898690000001,-0.323502083,0.28785536300000003,1.481908072,-0.46227725799999997,-0.042407465,0.593601331,0.067961102,-0.56163639,-0.046952071,-0.42885838,-0.536048204,0.662091557,-0.43649279799999996,-0.5881813779999999,-0.654853215,-1.27536952,-0.157253224,-0.8713417990000001,0.181315172,-1.3780265619999998,0.516388014,0.17054493899999998,-0.149703602,-0.36530206299999995,0.7746912859999999,-0.37200392,-0.34589422,-0.558726436,-1.236962159,0.273356666,0.57838042,-0.814735663,-0.7403189840000001,0.298310714,0.7008687029999999,0.7915020420000001,0.760010717,0.660507127,1.443841344,-1.399275562,3.5731174930000003,-1.2375991290000001,0.001728876,-2.081778812,0.303999407,-0.8713417990000001,-1.2375991290000001,0.660507127,-1.399275562,-0.34589422,0.501157753,0.662091557,-0.47447991799999994,0.39655647899999996,0.036810748,88
Jackson,Mississippi,MS,Hinds County,-0.8852503429999999,0.468112484,-0.016199097,0.267876782,-0.5779429620000001,-0.642496108,-2.810153665,2.810153665,-1.1758445579999999,-1.483966537,5.168918532,-0.29315081800000004,-0.892659584,-0.600089319,0.916502686,1.958289115,2.0744829780000003,1.79280587,-0.84628548,1.607736993,-0.187111727,-0.251348841,0.861079423,0.985565795,0.180188975,-0.577976852,-0.507279371,-0.798636638,-1.83989897,-1.791355778,2.084985996,-0.357289514,-0.654853215,-1.4168197930000002,0.35232139799999995,-1.27842383,0.258191342,-0.640962149,0.027336967,-0.303419744,-0.37735016200000004,0.771737419,2.510314181,0.855696583,0.667969512,-0.5871815979999999,-1.362105919,0.772046983,-0.43903779600000004,1.437186619,0.087505199,0.487313395,-0.040899516000000004,-0.297051587,0.911030738,0.660507127,-1.003775327,1.2578301509999998,1.5694407890000002,-1.170041659,-0.016199097,-0.7244025270000001,-0.30074945399999997,-1.27842383,-1.170041659,0.660507127,1.2578301509999998,0.667969512,-0.034553675,-1.791355778,-0.595841055,2.075184776,-0.6926739909999999,51
Alexandria,Virginia,VA,Alexandria city,0.340317711,1.2428265029999999,-0.019164848999999998,1.6429460930000002,-0.61604775,1.47223557,-1.171454493,1.171454493,-0.342725634,-0.171331813,0.870377227,-0.29315081800000004,-0.108543319,-0.600089319,-0.31600432,-0.857888869,-0.285249483,-1.465808931,2.869715424,-0.79910598,-3.81968423,-1.305990926,-1.995104934,-2.377742189,-0.6615200760000001,2.90254171,0.585997966,0.865365525,0.18106971800000002,-2.475490131,2.967503573,-0.645904344,-1.962693965,2.00563624,1.2695557179999999,3.221574281,2.7224996989999997,1.254346342,-0.640335726,-0.760831393,-0.624950166,-0.111400043,0.892460439,0.029788972,-0.240283415,-0.643618728,1.0251277570000001,-1.471049386,-1.097529682,-1.6808797569999998,-0.7735858879999999,-2.983916735,-1.78537975,-3.4299515489999997,-0.89301378,-0.709361204,-1.669389777,1.545928938,-0.85461797,0.483045459,-0.019164848999999998,0.80854943,1.987739238,3.221574281,0.483045459,-0.709361204,1.545928938,-0.240283415,-0.7288491779999999,-2.475490131,2.532579362,-0.432266243,0.5764102560000001,89
Clarksville,Tennessee,TN,Montgomery County,-0.08358536,0.637523446,-0.022333261,1.385937486,-0.599947499,-0.606884573,1.007522038,-1.007522038,-0.7263988229999999,0.462695526,0.603333579,0.028569297,-0.700329179,0.7723825,0.40834085200000003,-0.080287485,-0.216652609,0.457308001,-0.789768356,-0.061525069,0.15650999599999998,0.522055354,1.181671545,1.238446095,-1.503229128,-0.5289554639999999,-0.564820284,-0.42885838,-1.513936278,-1.9564916559999999,2.362348663,-0.645904344,0.652987536,-0.584982373,1.019968148,-0.962584323,0.7706991459999999,-0.19872350100000002,-1.272619817,-0.195914262,1.036519702,0.032109795,1.3866001769999998,0.11907628099999999,-0.050183965,-0.619913156,-1.0797192340000001,1.892303057,-1.5552738680000002,0.356113664,-0.917410691,0.76218182,0.374411957,1.1269676659999999,1.4384001640000001,0.660507127,1.134628183,-1.080689,-0.051716375999999994,-1.181790312,-0.022333261,0.043316848,0.177811445,-0.962584323,-1.181790312,0.660507127,-1.080689,-0.050183965,-1.1912170579999999,-1.9564916559999999,-0.568871913,-0.18571771199999998,-1.8819431819999999,50
Lakewood,Colorado,CO,Jefferson County,0.506033843,-0.411544969,-0.02285474,-0.903754245,-0.43988793600000003,-0.13325115199999998,0.6487802420000001,-0.6487802420000001,-0.42494131799999996,1.1611162659999998,-0.912785198,-0.051860732,-0.6115613,-0.256971364,1.301071917,-1.4253277169999998,-1.3553607140000001,-1.2521292720000001,1.047038174,-1.226126507,0.303776449,-0.286503577,-1.1499075220000001,0.163704822,-0.998203697,-0.136784359,-0.564820284,-0.521302944,1.876075714,-0.092815315,0.017373385,0.219940146,-0.654853215,0.815989765,-0.18429187800000002,1.033833301,0.023291932,0.34881006299999995,-1.272619817,-0.195914262,1.036519702,-1.425067017,-1.052202703,-1.7782790419999999,-1.042925536,-0.41433185,-0.921576807,-1.166541581,0.37156830700000004,-1.118244743,-1.239394219,-0.959077007,-0.9893516090000001,-0.527416534,-0.07860439799999999,-0.709361204,0.10921180400000001,-0.302385316,1.405448979,-1.047780817,-0.02285474,-1.166851886,1.248033559,1.033833301,-1.047780817,-0.709361204,-0.302385316,-1.042925536,-1.1912170579999999,-0.092815315,-0.245242215,-1.3922318,0.934449057,28
Arvada,Colorado,CO,Jefferson County,0.531366246,-0.413569355,-0.11346589,-0.903754245,-0.43988793600000003,-0.257298,0.6487802420000001,-0.6487802420000001,-0.42494131799999996,1.1611162659999998,-0.912785198,-0.051860732,-0.6115613,-0.256971364,1.301071917,-1.4253277169999998,-1.3553607140000001,-1.2521292720000001,1.047038174,-1.226126507,0.303776449,-0.286503577,-1.1499075220000001,0.163704822,-0.998203697,-0.136784359,-0.564820284,-0.521302944,1.876075714,-0.092815315,0.017373385,0.219940146,-0.654853215,0.815989765,-0.18429187800000002,1.033833301,0.023291932,0.34881006299999995,-0.079137088,-0.9244857809999999,-0.989670398,-1.425067017,-1.052202703,-1.7782790419999999,-1.042925536,-0.41433185,-0.921576807,-1.166541581,0.37156830700000004,-1.118244743,-1.239394219,-0.959077007,-0.9893516090000001,-0.527416534,-0.07860439799999999,-0.709361204,0.10921180400000001,-0.302385316,-0.411614374,-1.047780817,-0.11346589,-1.166851886,1.248033559,1.033833301,-1.047780817,-0.709361204,-0.302385316,-1.042925536,-0.252432523,-0.092815315,-0.245242215,-1.3922318,0.934449057,28
Salinas,California,CA,Monterey County,-0.061174478,-1.3862541069999998,-0.028959247,-1.021327624,-0.49620696700000005,0.546929175,2.090873379,-2.090873379,1.915465133,-1.221439592,-0.78357053,-0.212720789,-0.182516552,1.115500455,-2.519819057,0.024793783,0.249806133,-0.343990721,-1.369068877,0.792515986,-1.8070427080000002,4.213302651,-0.158986419,-0.746664257,0.6852144059999999,-0.39823176200000004,0.35583431600000004,6.3195948379999995,-0.210085512,-0.942085547,0.44602478,1.258953534,0.652987536,0.036771323,0.554071351,-0.6583126,0.117251696,-0.725198082,-0.648839223,2.314483869,3.6954468,0.087305886,-0.834820474,-0.316199352,0.46730898200000004,-0.552687924,1.232274406,0.788393969,-0.472066696,-0.30824914,2.666981044,0.933530966,-0.273660615,-0.224384246,0.26618405,0.660507127,-1.042884307,0.938052945,-0.17481291100000002,0.348547275,-0.028959247,0.23756681100000002,-2.112810479,-0.6583126,0.348547275,0.660507127,0.938052945,0.46730898200000004,-0.135321325,-0.942085547,-0.245242215,0.19721936899999998,-0.71646265,40
Springfield,Massachusetts,MA,Hampden County,0.9617532059999999,1.511166763,-0.033553691000000004,0.089934221,-0.480704935,0.13027421,-1.061794078,1.061794078,0.051909645,0.43792883299999996,-0.327012035,-0.29315081800000004,-0.685534533,-0.600089319,1.031519625,0.550200123,0.9494942470000001,0.724407575,-0.56369986,1.180716466,0.058332361,-0.286503577,0.453053087,0.656821406,-0.8298618870000001,-0.349210374,0.298293404,-0.613747509,-0.862010895,-0.116406155,0.420809992,-0.645904344,-0.654853215,-0.685121845,0.19424927,-0.540815105,-0.198794783,-0.683080115,-0.648839223,2.314483869,3.6954468,-1.082851251,0.338454714,-1.04165874,-1.085169858,-0.46946593299999995,-0.711692399,-0.290048081,0.572126672,0.6454188120000001,0.235461223,0.670055023,1.073720132,0.785196563,0.119139985,0.660507127,-0.128755292,0.151383194,0.455284005,0.18541234899999998,-0.033553691000000004,-0.041807517999999995,-0.484322484,-0.540815105,0.18541234899999998,0.660507127,0.151383194,-1.085169858,-0.135321325,-0.116406155,-0.218273073,0.8634249740000001,0.416739818,42
Chicopee,Massachusetts,MA,Hampden County,0.9732319509999999,1.509254515,-0.276943105,0.089934221,-0.480704935,-0.422298114,-1.061794078,1.061794078,0.051909645,0.43792883299999996,-0.327012035,-0.29315081800000004,-0.685534533,-0.600089319,1.031519625,0.550200123,0.9494942470000001,0.724407575,-0.56369986,1.180716466,0.058332361,-0.286503577,0.453053087,0.656821406,-0.8298618870000001,-0.349210374,0.298293404,-0.613747509,-0.862010895,-0.116406155,0.420809992,-0.645904344,-0.654853215,-0.685121845,0.19424927,-0.540815105,-0.198794783,-0.683080115,1.448654845,1.265478321,0.24800712800000002,-1.082851251,0.338454714,-1.04165874,-1.085169858,-0.46946593299999995,-0.711692399,-0.290048081,0.572126672,0.6454188120000001,0.235461223,0.670055023,1.073720132,0.785196563,0.119139985,0.660507127,-0.128755292,0.151383194,-0.30467673300000003,0.18541234899999998,-0.276943105,-0.041807517999999995,-0.484322484,-0.540815105,0.18541234899999998,0.660507127,0.151383194,-1.085169858,1.55979631,-0.116406155,-0.218273073,0.8634249740000001,0.416739818,42
Kansas City,Kansas,KS,Wyandotte County,0.39778683,0.200639817,-0.035150255,-0.191632335,-0.612382264,-0.692945783,0.182358018,-0.182358018,0.28211355899999996,-0.676572348,0.9565203390000001,-0.132290761,-0.43402554200000004,-0.256971364,-1.345668395,1.432882775,1.5394273619999999,0.8846673190000001,-2.075532927,1.258356561,-0.285289362,1.400923758,2.3474610780000003,0.5050932260000001,2.031948889,-0.512615001,-0.6223611960000001,-1.1684148970000001,-1.513936278,0.803636595,-0.41127801,-0.99224214,-0.654853215,-1.300992675,0.279525023,-1.5650189380000001,-0.297025445,-0.914728931,-0.764348088,-0.724613572,-0.510963608,-0.5088119010000001,-0.064413931,-0.438969402,-0.54655475,-0.645684535,-0.09150733300000001,0.8192846890000001,-0.719573984,0.878372238,1.457036501,1.685164289,2.013302346,1.6435934859999999,-0.177057495,-0.709361204,-0.589141458,0.5928157510000001,1.272120693,-0.694041756,-0.035150255,1.08821044,-1.749795081,-1.5650189380000001,-0.694041756,-0.709361204,0.5928157510000001,-0.54655475,-0.8341160870000001,0.803636595,-0.568871913,1.5348762930000002,-0.8325605009999999,3
Killeen,Texas,TX,Bell County,-1.119141549,0.024447458,-0.038348323999999996,1.438804479,-0.537807675,-0.336830429,0.8911647490000001,-0.8911647490000001,0.057390690999999994,-0.399185387,0.810077048,-0.132290761,-0.596766654,1.8017363640000001,0.016612163,-0.059271232,0.085173636,0.8846673190000001,-0.719121951,0.71487589,0.991019896,0.346281674,0.074171488,0.5050932260000001,1.190239837,-0.610657778,-0.21957480899999998,-0.521302944,-0.927203434,-2.333945092,2.7910000580000003,-0.645904344,-0.654853215,-0.660413803,0.106893621,-0.9378890529999999,0.800595435,-1.10425978,-0.764348088,-0.724613572,-0.510963608,0.926286475,-0.18807154199999998,0.84453567,0.974240848,-0.554993858,-0.787358335,1.870875343,-1.150440774,0.584911647,-0.59390326,0.975380314,-0.22962388,0.98279119,0.900368708,0.660507127,1.033649002,-0.932731935,-0.027856649,0.11961856,-0.038348323999999996,0.9532101820000001,-0.129129951,-0.9378890529999999,0.11961856,0.660507127,-0.932731935,0.974240848,-0.8341160870000001,-2.333945092,-0.5553873420000001,0.050339392999999996,-1.71179528,50
Temple,Texas,TX,Bell County,-1.113072327,0.044526057,-0.21932595100000002,1.438804479,-0.537807675,-0.7190609090000001,0.8911647490000001,-0.8911647490000001,0.057390690999999994,-0.399185387,0.810077048,-0.132290761,-0.596766654,1.8017363640000001,0.016612163,-0.059271232,0.085173636,0.8846673190000001,-0.719121951,0.71487589,0.991019896,0.346281674,0.074171488,0.5050932260000001,1.190239837,-0.610657778,-0.21957480899999998,-0.521302944,-0.927203434,-2.333945092,2.7910000580000003,-0.645904344,-0.654853215,-0.660413803,0.106893621,-0.9378890529999999,0.800595435,-1.10425978,-0.403961886,0.040875875,0.270480175,0.926286475,-0.18807154199999998,0.84453567,0.974240848,-0.554993858,-0.787358335,1.870875343,-1.150440774,0.584911647,-0.59390326,0.975380314,-0.22962388,0.98279119,0.900368708,0.660507127,1.033649002,-0.932731935,0.438141159,0.11961856,-0.21932595100000002,0.9532101820000001,-0.129129951,-0.9378890529999999,0.11961856,0.660507127,-0.932731935,0.974240848,-0.35797331299999996,-2.333945092,-0.5553873420000001,0.050339392999999996,-1.71179528,50
Naperville,Illinois,IL,DuPage County,0.892541464,0.588908685,-0.046299012,-0.377194308,-0.281598067,-0.097639616,-0.12114320699999999,0.12114320699999999,-0.485232819,0.626155699,-0.602669994,-0.29315081800000004,0.660778299,-0.600089319,0.13489953,-1.6354902530000002,-1.4788350869999998,-0.7713500390000001,1.0329088929999999,-1.963707418,0.843753443,-1.059907773,-0.275565372,0.049908687,-1.334887318,0.435131837,-0.507279371,-0.798636638,0.702610024,1.440589269,-1.041647709,-1.107688072,0.652987536,1.422055815,-0.556593336,1.275976923,-0.126189511,0.727871761,-0.403961886,0.040875875,0.270480175,-0.9834982859999999,0.226574019,-0.851923208,-1.074608778,-0.261801164,0.19747537899999998,-0.58049697,-0.015455532,-0.6845622579999999,-0.951293244,-1.47799197,-0.94847539,-0.857715377,-0.887398439,-0.709361204,-0.123414022,0.005068230999999999,-1.401552294,1.3686782640000001,-0.046299012,-0.18339477899999998,1.333863517,1.275976923,1.3686782640000001,-0.709361204,0.005068230999999999,-1.074608778,-0.35797331299999996,1.440589269,0.240202332,-1.539111776,0.38799113,6
Wheaton,Illinois,IL,DuPage County,0.912860162,0.592296432,-0.282827652,-0.377194308,-0.281598067,0.0952562,-0.12114320699999999,0.12114320699999999,-0.485232819,0.626155699,-0.602669994,-0.29315081800000004,0.660778299,-0.600089319,0.13489953,-1.6354902530000002,-1.4788350869999998,-0.7713500390000001,1.0329088929999999,-1.963707418,0.843753443,-1.059907773,-0.275565372,0.049908687,-1.334887318,0.435131837,-0.507279371,-0.798636638,0.702610024,1.440589269,-1.041647709,-1.107688072,0.652987536,1.422055815,-0.556593336,1.275976923,-0.126189511,0.727871761,-0.221126983,-0.037663723999999996,0.041088992000000005,-0.9834982859999999,0.226574019,-0.851923208,-1.074608778,-0.261801164,0.19747537899999998,-0.58049697,-0.015455532,-0.6845622579999999,-0.951293244,-1.47799197,-0.94847539,-0.857715377,-0.887398439,-0.709361204,-0.123414022,0.005068230999999999,-1.687103864,1.3686782640000001,-0.282827652,-0.18339477899999998,1.333863517,1.275976923,1.3686782640000001,-0.709361204,0.005068230999999999,-1.074608778,-0.207690807,1.440589269,0.240202332,-1.539111776,0.38799113,6
Joliet,Illinois,IL,Will County,0.8493029740000001,0.589841201,-0.049029975999999996,-0.36816823600000004,-0.38665166700000003,-0.447819715,0.572287285,-0.572287285,-0.337244589,0.467648864,-0.051354075,-0.29315081800000004,-0.241695138,-0.600089319,0.02524227,-1.509392731,-1.259325091,-0.343990721,-0.224597116,-0.79910598,0.50013172,0.06504378400000001,0.74450047,0.934989735,-2.0643684959999997,-0.055082045,-1.0251475840000002,-0.798636638,-0.470855665,1.2046808709999999,-0.512137162,-1.7426406980000002,-0.654853215,1.182819216,0.404318808,0.194714019,-0.267129157,1.4859951580000001,-0.221126983,-0.037663723999999996,0.041088992000000005,-0.928302195,0.16916155600000002,-0.807279553,-1.011242295,-0.38440413799999995,-0.45489342200000005,0.014533128000000001,-0.7324497209999999,-0.345681449,-0.680097319,-0.06575318599999999,-0.532885916,0.33735972700000005,-0.428981169,-0.709361204,0.261269336,-0.19114779899999998,-0.444668131,1.118977477,-0.049029975999999996,0.044416905,0.451464683,0.194714019,1.118977477,-0.709361204,-0.19114779899999998,-1.011242295,-0.207690807,1.2046808709999999,-0.285695927,-1.3397746659999998,-0.291396064,93
Bolingbrook,Illinois,IL,Will County,0.881609326,0.59267416,-0.228949817,-0.36816823600000004,-0.38665166700000003,-0.27985197300000003,0.572287285,-0.572287285,-0.337244589,0.467648864,-0.051354075,-0.29315081800000004,-0.241695138,-0.600089319,0.02524227,-1.509392731,-1.259325091,-0.343990721,-0.224597116,-0.79910598,0.50013172,0.06504378400000001,0.74450047,0.934989735,-2.0643684959999997,-0.055082045,-1.0251475840000002,-0.798636638,-0.470855665,1.2046808709999999,-0.512137162,-1.7426406980000002,-0.654853215,1.182819216,0.404318808,0.194714019,-0.267129157,1.4859951580000001,0.8886309240000001,-0.575267613,-0.853444073,-0.928302195,0.16916155600000002,-0.807279553,-1.011242295,-0.38440413799999995,-0.45489342200000005,0.014533128000000001,-0.7324497209999999,-0.345681449,-0.680097319,-0.06575318599999999,-0.532885916,0.33735972700000005,-0.428981169,-0.709361204,0.261269336,-0.19114779899999998,-1.226740076,1.118977477,-0.228949817,0.044416905,0.451464683,0.194714019,1.118977477,-0.709361204,-0.19114779899999998,-1.011242295,0.6925788140000001,1.2046808709999999,-0.285695927,-1.3397746659999998,-0.291396064,93
Murfreesboro,Tennessee,TN,Rutherford County,-0.219351204,0.6924179340000001,-0.050127304000000004,1.3873441469999999,-0.554183364,-0.42823337,0.152142226,-0.152142226,-0.852462871,0.854009274,0.19846095100000002,-0.212720789,-0.5523827139999999,-0.600089319,0.435142452,-0.584677572,-0.683111351,-0.8247699540000001,-0.45066561200000005,-1.226126507,1.285552801,-0.110729896,1.181671545,0.960277765,-0.044266772,-0.62699824,-0.967606671,-0.798636638,-0.66643328,0.095911403,0.017373385,-0.241843582,-0.654853215,-0.035130387,0.44383684,-0.55901162,0.23683685,0.5593998960000001,0.8886309240000001,-0.575267613,-0.853444073,0.076266668,1.746777504,0.074432627,0.076549002,-0.569186127,-0.8926639940000001,0.9425129059999999,-1.24922784,-0.6713797229999999,-0.670956462,0.262675231,0.16575224800000002,0.668791472,1.117094385,-0.709361204,1.419545197,-1.322866336,0.19534370399999998,-1.378755542,-0.050127304000000004,-0.553940451,0.279411753,-0.55901162,-1.378755542,-0.709361204,-1.322866336,0.076549002,0.6925788140000001,0.095911403,-0.7441713329999999,-0.6683233470000001,-1.119769077,1
Midland,Texas,TX,Midland County,-0.940174912,-0.234302055,-0.052257702999999996,1.456504958,-0.613821431,-0.52379099,1.209097948,-1.209097948,1.1097514370000001,-0.394232049,-0.490683948,-0.051860732,-0.744713119,-0.600089319,-0.6743185190000001,-1.2361814340000001,-1.135850718,-1.67948859,-0.535441298,-1.381406699,-0.236200545,2.912577413,-0.12984168,1.02349784,0.180188975,-0.643338703,-0.967606671,-0.336413815,-1.644321355,0.544137358,-0.890358981,0.73944684,0.652987536,0.858150313,5.473026377,0.8204141779999999,3.6236592539999997,-1.335908595,0.345605706,-0.09056155,-0.30602705399999997,0.727580546,-1.267622112,0.409260037,1.00592409,-0.642923063,-0.512571171,1.2851555959999998,-1.066934745,-1.847788236,0.558866737,0.6707039579999999,-0.201754145,0.202359908,0.55855495,2.030375458,2.5151748680000003,-2.279169167,-0.354082275,0.226953349,-0.052257702999999996,0.36085980100000004,-0.68349059,0.8204141779999999,0.226953349,2.030375458,-2.279169167,1.00592409,0.295392532,0.544137358,-0.757655904,-1.1771575490000001,-1.282221786,82
Rockford,Illinois,IL,Winnebago County,0.988932763,0.535885132,-0.05331796,-0.36793379200000004,-0.558893365,-0.45553554700000004,-0.379427786,0.379427786,-0.589372684,0.7400824859999999,0.069246282,-0.29315081800000004,-0.641150593,-0.600089319,0.64298287,0.150891304,0.496754879,1.79280587,-1.044095414,-0.100345117,0.009243543,-0.427122522,2.580618985,0.833837615,-0.100380709,-0.479934076,-0.8525248459999999,-0.613747509,-0.927203434,0.9923633140000001,-0.739070254,-0.7613502759999999,0.652987536,-0.75669673,-0.502516029,-0.641545812,0.330796614,-0.830492998,1.21096761,3.9635724939999997,2.2057528840000002,-1.127008124,0.158856756,-1.019336913,-1.190780664,-0.567243915,-0.8161377259999999,-0.56557108,0.684891322,1.459113935,-0.10763528300000001,1.059897595,0.9438992629999999,1.294307913,0.041597592,0.660507127,0.470666682,-0.42863932299999996,1.042837531,0.296113174,-0.05331796,-0.369284313,-0.47093144,-0.641545812,0.296113174,0.660507127,-0.42863932299999996,-1.190780664,1.871950154,0.9923633140000001,-0.595841055,0.41753933299999996,0.647056504,42
Paterson,New Jersey,NJ,Passaic County,0.735420255,1.4153832309999999,-0.054247229,0.6184869270000001,-0.462898255,2.9821646719999997,-0.626694577,0.626694577,0.9617632070000001,-0.656758994,-0.08581132,-0.212720789,-0.241695138,-0.600089319,-0.753768745,0.508167616,0.894616748,-0.343990721,-0.832156199,-0.333265405,0.15650999599999998,-0.216194105,2.026868957,-0.797240317,1.134125901,0.81096248,0.585997966,-0.059080121,-1.122781048,0.9215907940000001,-0.512137162,-1.049965106,-0.654853215,0.042654190999999994,1.078205248,-0.36911799,-0.20306568100000003,0.36986904600000003,1.21096761,3.9635724939999997,2.2057528840000002,-0.7737531390000001,0.400774224,-0.6287049339999999,-0.8845093279999999,-0.484996561,1.088936607,0.024027205,-0.10940536,-0.216858727,0.720580714,0.621542609,0.699965559,0.181264747,-0.6083997520000001,-0.709361204,-0.224302187,0.46377474799999996,-0.221466385,2.454242676,-0.054247229,0.7595802509999999,-0.7580043390000001,-0.36911799,2.454242676,-0.709361204,0.46377474799999996,-0.8845093279999999,1.871950154,0.9215907940000001,0.806554304,0.81096784,-0.058357572999999996,91
Clifton,New Jersey,NJ,Passaic County,0.7256944209999999,1.4156724280000001,-0.202982183,0.6184869270000001,-0.462898255,0.755256657,-0.626694577,0.626694577,0.9617632070000001,-0.656758994,-0.08581132,-0.212720789,-0.241695138,-0.600089319,-0.753768745,0.508167616,0.894616748,-0.343990721,-0.832156199,-0.333265405,0.15650999599999998,-0.216194105,2.026868957,-0.797240317,1.134125901,0.81096248,0.585997966,-0.059080121,-1.122781048,0.9215907940000001,-0.512137162,-1.049965106,-0.654853215,0.042654190999999994,1.078205248,-0.36911799,-0.20306568100000003,0.36986904600000003,1.21096761,3.9635724939999997,2.2057528840000002,-0.7737531390000001,0.400774224,-0.6287049339999999,-0.8845093279999999,-0.484996561,1.088936607,0.024027205,-0.10940536,-0.216858727,0.720580714,0.621542609,0.699965559,0.181264747,-0.6083997520000001,-0.709361204,-0.224302187,0.46377474799999996,-0.945563183,2.454242676,-0.202982183,0.7595802509999999,-0.7580043390000001,-0.36911799,2.454242676,-0.709361204,0.46377474799999996,-0.8845093279999999,1.871950154,0.9215907940000001,0.806554304,0.81096784,-0.058357572999999996,91
Passaic,New Jersey,NJ,Passaic County,0.7246200559999999,1.4174017140000001,-0.240916628,0.6184869270000001,-0.462898255,4.124701433,-0.626694577,0.626694577,0.9617632070000001,-0.656758994,-0.08581132,-0.212720789,-0.241695138,-0.600089319,-0.753768745,0.508167616,0.894616748,-0.343990721,-0.832156199,-0.333265405,0.15650999599999998,-0.216194105,2.026868957,-0.797240317,1.134125901,0.81096248,0.585997966,-0.059080121,-1.122781048,0.9215907940000001,-0.512137162,-1.049965106,-0.654853215,0.042654190999999994,1.078205248,-0.36911799,-0.20306568100000003,0.36986904600000003,0.5151362820000001,0.031057248,-0.267364989,-0.7737531390000001,0.400774224,-0.6287049339999999,-0.8845093279999999,-0.484996561,1.088936607,0.024027205,-0.10940536,-0.216858727,0.720580714,0.621542609,0.699965559,0.181264747,-0.6083997520000001,-0.709361204,-0.224302187,0.46377474799999996,-0.9984441940000001,2.454242676,-0.240916628,0.7595802509999999,-0.7580043390000001,-0.36911799,2.454242676,-0.709361204,0.46377474799999996,-0.8845093279999999,0.472753582,0.9215907940000001,0.806554304,0.81096784,-0.058357572999999996,91
